GTF2H1,GTF2H5
GTF2H1,GTF2H2C_2
GTF2H2,GTF2H3
GTF2H2,GTF2H4
GTF2H2,MNAT1
GTF2H2,UBC
GTF2H2,COPS2
GTF2H2,SRA1
GTF2H2,UBD
GTF2H2,GTF2H5
GTF2H3,GTF2H4
GTF2H3,MNAT1
GTF2H3,RPA1
GTF2H3,RPA2
GTF2H3,RPA3
GTF2H3,UBC
GTF2H3,HEATR5A
GTF2H3,GTF2H2C_2
GTF2H4,MNAT1
GTF2H4,NRF1
GTF2H4,POLR2A
GTF2H4,TBP
GTF2H4,TP53
GTF2H4,UBC
GTF2H4,BTAF1
GTF2H4,MED21
GTF2H4,RNF11
GTF2H4,GTF2H5
GTF2H4,GTF2H2C_2
GTF2I,HDAC1
GTF2I,HDAC2
GTF2I,HNRNPH1
GTF2I,HTR7
GTF2I,INPPL1
GTF2I,JAK2
GTF2I,JUN
GTF2I,LGALS1
GTF2I,LGALS3
GTF2I,SMAD2
GTF2I,MAGEA6
GTF2I,MDM2
GTF2I,MAP3K3
GTF2I,METTL1
GTF2I,MYC
GTF2I,NFKB2
GTF2I,NRF1
GTF2I,NUCB1
GTF2I,NR4A2
GTF2I,PDHA1
GTF2I,PRRX1
GTF2I,POLR2A
GTF2I,POU2AF1
GTF2I,PRKDC
GTF2I,PRKG1
GTF2I,MAPK1
GTF2I,MAPK3
GTF2I,PRPS2
GTF2I,RAD23B
GTF2I,RNF2
GTF2I,RPA1
GTF2I,RPA2
GTF2I,RPA3
GTF2I,RPL28
GTF2I,MAPK12
GTF2I,SUMO2
GTF2I,SNRPN
GTF2I,SRC
GTF2I,SRF
GTF2I,STAT1
GTF2I,STAT3
GTF2I,STK4
GTF2I,TFAP4
GTF2I,UBC
GTF2I,SUMO1
GTF2I,USF1
GTF2I,WARS1
GTF2I,YY1
GTF2I,ZBTB17
GTF2I,USP7
GTF2I,STX7
GTF2I,CUL3
GTF2I,CBX4
GTF2I,SRSF9
GTF2I,EED
GTF2I,HDAC3
GTF2I,PIAS2
GTF2I,AIM2
GTF2I,BCL2L11
GTF2I,CHAF1A
GTF2I,TOPORS
GTF2I,SRRM1
GTF2I,UBD
GTF2I,SLU7
GTF2I,AP4S1
GTF2I,PTP4A3
GTF2I,GABARAP
GTF2I,ATF6
GTF2I,SNW1
GTF2I,KDM1A
GTF2I,TAB2
GTF2I,SUZ12
GTF2I,SRRM2
GTF2I,GABARAPL1
GTF2I,FBXO6
GTF2I,PHF21A
GTF2I,SIRT7
GTF2I,LSM8
GTF2I,MEPCE
GTF2I,CTPS2
GTF2I,OTUB2
GTF2I,CBX2
GTF2I,KMT5C
GTF2I,LRRK2
GTF2I,GSTK1
GTF3A,GTF3C2
GTF3A,CXCR2
GTF3A,NRF1
GTF3A,PRLR
GTF3A,OPTN
GTF3A,RALBP1
GTF3A,EPN1
GTF3A,CHMP5
GTF3A,SCYL2
BRF1,CXCR2
BRF1,PLK1
BRF1,RB1
BRF1,RBL1
BRF1,RBL2
BRF1,SUMO2
BRF1,TBP
BRF1,TCF20
BRF1,TP53
BRF1,UBC
BRF1,GTF3C5
BRF1,GTF3C4
BRF1,GTF3C3
BRF1,POLR3F
BRF1,POLR3E
BRF1,DTNBP1
BRF1,PCBD2
GTF3C1,GTF3C2
GTF3C1,HNRNPU
GTF3C1,IGFBP3
GTF3C1,JUN
GTF3C1,MAGEA4
GTF3C1,MYC
GTF3C1,HNRNPM
GTF3C1,SEPTIN2
GTF3C1,NFKB2
GTF3C1,SNU13
GTF3C1,NRF1
GTF3C1,PHB1
GTF3C1,POLR2F
GTF3C1,MAPK10
GTF3C1,RB1
GTF3C1,RNF2
GTF3C1,S100A9
GTF3C1,SRSF5
GTF3C1,SRSF7
GTF3C1,SUMO2
GTF3C1,SNRPA1
GTF3C1,SUPT5H
GTF3C1,TOP1
GTF3C1,UBC
GTF3C1,SUMO1
GTF3C1,USF1
GTF3C1,VCP
GTF3C1,EED
GTF3C1,SQSTM1
GTF3C1,DEDD
GTF3C1,NOLC1
GTF3C1,GTF3C5
GTF3C1,GTF3C4
GTF3C1,GTF3C3
GTF3C1,HNRNPR
GTF3C1,SAP18
GTF3C1,POLR3C
GTF3C1,USP39
GTF3C1,POLR1G
GTF3C1,SUB1
GTF3C1,SNW1
GTF3C1,NCSTN
GTF3C1,PHGDH
GTF3C1,AGO1
GTF3C1,FOXB1
GTF3C1,HGH1
GTF3C1,SIRT7
GTF3C1,RBM23
GTF3C1,FOXJ2
GTF3C1,SMARCAD1
GTF3C1,AGTRAP
GTF3C1,AKTIP
GTF3C1,TBC1D17
GTF3C1,KBTBD7
GTF3C1,ASCC2
GTF3C1,PRPF38A
GTF3C1,FOXQ1
GTF3C1,GTF3C6
GTF3C1,CMTM5
GTF3C2,MCM7
GTF3C2,MYC
GTF3C2,PAEP
GTF3C2,RB1
GTF3C2,RPA1
GTF3C2,RPA2
GTF3C2,RPA3
GTF3C2,RPL10
GTF3C2,SUMO2
GTF3C2,AURKA
GTF3C2,SYN1
GTF3C2,TBP
GTF3C2,UBC
GTF3C2,GTF3C5
GTF3C2,GTF3C4
GTF3C2,GTF3C3
GTF3C2,POLR3C
GTF3C2,SNW1
GTF3C2,FOXB1
GTF3C2,GPSM2
GTF3C2,SMARCAD1
GTF3C2,FOXQ1
GTF3C2,GTF3C6
GUCY1A2,GUCY1B1
GUCY1A2,HSPA4
GUCY1A2,HSP90AA1
GUCY1A2,UBC
GUCY1A2,LIN7A
GUCY1A2,STUB1
GUCA1A,GUCY2D
GUCA1A,HSPB1
GUCA1B,GUCY2F
GUCA1B,GUCY2D
GUCA2A,GUCY2C
GUCA2B,GUCY2D
GUCY1A1,GUCY1B1
GUCY1A1,MAPK8
GUCY1A1,UBC
GUCY1A1,IKBKG
GUCY1A1,STUB1
GUCY1A1,AGAP1
GUCY1B1,HSP90AA1
GUCY1B1,NOS3
GUCY1B1,SRC
GUCY1B1,UBC
GUCY1B1,LIN7A
GUCY1B1,STUB1
GUCY1B1,AGAP1
GUCY2C,PDZK1
GUCY2C,SRC
GUCY2C,NHERF4
GUCY2F,GABARAPL2
GUK1,HNRNPD
GUK1,UBC
GUK1,IQCB1
GUK1,UBE2Z
GUSB,PRKACA
GUSB,UBC
GUSB,GIT2
GUSB,FBXO6
GYG1,GYS1
GYG1,PRKAA2
GYG1,PRKAB2
GYG1,UBC
GYG1,UVRAG
GYG1,GYG2
GYG1,POM121
GYG1,GABARAP
GYG1,GABARAPL1
GYG1,TRIM7
GYG1,CMSS1
GYG1,C1QTNF9
GYPA,SGTA
GYPA,KEAP1
GYPB,RHAG
GYPB,UBQLN1
GYPC,MPP1
GYS1,JUN
GYS1,PRKAA2
GYS1,PRKAB1
GYS1,PRKAB2
GYS1,PRKACA
GYS1,MAPK11
GYS1,UBC
GYS1,UVRAG
GYS1,EPM2A
GYS1,AIMP2
GYS1,CUL1
GYS1,MAPKAPK5
GYS1,BECN1
GYS1,GYG2
GYS1,CEP135
GYS1,COPS5
GYS1,GABARAP
GYS1,GABARAPL2
GYS1,SIRT2
GYS1,CEP152
GYS1,PASK
GYS1,GABARAPL1
GYS1,SH3GLB1
GYS1,OTUD5
GYS1,CEP290
GYS1,MAP1LC3B
GYS1,SLX4
GYS1,EVC2
GYS1,IHO1
GYS1,NHLRC1
GYS1,MAP1LC3C
GYS2,JUN
GYS2,TNFRSF1A
GYS2,UBC
GYS2,GYG2
GYS2,GABARAP
GZMH,SSB
GUCY2D,S100B
GUCY2D,RGS9
GZMA,H1-1
GZMA,HDC
GZMA,HMGB2
GZMA,HNRNPK
GZMA,HSPA4
GZMA,HSP90AA1
GZMA,LMNA
GZMA,LMNB1
GZMA,NCL
GZMA,NDUFS3
GZMA,SET
GZMA,XRCC5
GZMA,ANP32A
GZMA,H2BC21
GZMB,HSPA4
GZMB,IGF2R
GZMB,LMNA
GZMB,LMNB1
GZMB,MCL1
GZMB,NOTCH1
GZMB,NPM1
GZMB,SERPINB9
GZMB,PRF1
GZMB,SRGN
GZMB,PRKDC
GZMB,PTK2
GZMB,RAB27A
GZMB,SPTAN1
GZMB,SSB
GZMB,VIM
GZMB,XRCC4
GZMB,XRCC5
GZMB,TUBA1A
GZMB,EEA1
GZMB,UBE4A
GZMB,UBE4B
GZMB,PTGES3
GZMB,CD2AP
GZMK,HMGB2
GZMK,HNRNPK
GZMK,LIG4
GZMK,SET
GZMK,UFD1
GZMK,VCP
GZMK,TUBB3
GZMK,PNKP
GZMK,NPLOC4
GZMM,NPM1
GZMM,PAK2
GZMM,EZR
GZMM,GDF3
GZMM,TRAP1
GZMM,TUBA1B
H1-0,HDGF
H1-0,JUN
H1-0,KPNB1
H1-0,KPNA2
H1-0,IPO5
H1-0,NFKB1
H1-0,PRKN
H1-0,PRKCB
H1-0,PRKCD
H1-0,EIF2AK2
H1-0,RAD51B
H1-0,RNF2
H1-0,UBC
H1-0,XBP1
H1-0,YWHAZ
H1-0,IKBKG
H1-0,EED
H1-0,IPO7
H1-0,YWHAQ
H1-0,GABARAP
H1-0,NEDD4L
H1-0,SUZ12
H1-0,CAND1
H1-0,PBK
H1-0,NOA1
H1-2,H2AC7
H1-2,HDGF
H1-2,ICAM1
H1-2,ITGA4
H1-2,JUN
H1-2,KPNB1
H1-2,MAGOH
H1-2,NASP
H1-2,NCL
H1-2,NEDD8
H1-2,NFKB1
H1-2,TONSL
H1-2,NPM1
H1-2,YBX1
H1-2,OAS3
H1-2,PAK1
H1-2,PRKN
H1-2,PHKG2
H1-2,POLR2A
H1-2,PRKACA
H1-2,PRKACB
H1-2,PRKCA
H1-2,PRKCD
H1-2,PRKDC
H1-2,MAPK13
H1-2,EIF2AK2
H1-2,RELA
H1-2,RNF2
H1-2,SUMO2
H1-2,STK3
H1-2,STK4
H1-2,TBCD
H1-2,TOP1
H1-2,UBC
H1-2,SUMO1
H1-2,VHL
H1-2,VRK1
H1-2,YWHAZ
H1-2,CUL5
H1-2,STK24
H1-2,CUL4B
H1-2,CUL4A
H1-2,CUL3
H1-2,CUL2
H1-2,CUL1
H1-2,CAMK1
H1-2,EED
H1-2,H1-10
H1-2,RBM39
H1-2,CTR9
H1-2,DCAF1
H1-2,EIF4A3
H1-2,SEC24D
H1-2,OXSR1
H1-2,RBX1
H1-2,HDAC5
H1-2,STK25
H1-2,UBD
H1-2,YWHAQ
H1-2,COPS5
H1-2,WDR5
H1-2,CHEK2
H1-2,GABARAP
H1-2,GABARAPL2
H1-2,PUF60
H1-2,CBX6
H1-2,SUZ12
H1-2,GABARAPL1
H1-2,IRAK4
H1-2,PAF1
H1-2,WDR12
H1-2,RIOK2
H1-2,CAND1
H1-2,PBK
H1-2,SMURF1
H1-2,CDC73
H1-2,MAP1LC3B
H1-2,RNF146
H1-2,DOT1L
H1-2,ASB16
H1-2,IGSF8
H1-2,TP53RK
H1-2,AEBP2
H1-2,LEO1
H1-2,ASB9
H1-2,PYHIN1
H1-2,ASXL1
H1-2,KPNA7
H1-3,HDGF
H1-3,ICAM1
H1-3,ITGA4
H1-3,PRKCA
H1-3,PRKCD
H1-3,EIF2AK2
H1-3,RAD21
H1-3,RNF2
H1-3,UBC
H1-3,SUMO1
H1-3,VCAM1
H1-3,YWHAZ
H1-3,TP63
H1-3,OXSR1
H1-3,PTBP3
H1-3,NOP56
H1-3,UBD
H1-3,YWHAQ
H1-3,TARDBP
H1-3,FBXO6
H1-3,IRAK4
H1-3,SIRT7
H1-3,LYAR
H1-3,RIOK2
H1-3,IGSF8
H1-3,TP53RK
H1-4,HDGF
H1-4,ICAM1
H1-4,ILF3
H1-4,MNDA
H1-4,NCK1
H1-4,NPM1
H1-4,YBX1
H1-4,PAK1
H1-4,PPP2R2B
H1-4,PRKACA
H1-4,PRKCA
H1-4,PRKCD
H1-4,MAPK13
H1-4,EIF2AK2
H1-4,RNF2
H1-4,SUMO2
H1-4,UBC
H1-4,SUMO1
H1-4,H4C1
H1-4,STK24
H1-4,CAMK1
H1-4,MAP3K14
H1-4,VPS26A
H1-4,PAN2
H1-4,PTBP3
H1-4,PARP2
H1-4,TOM1
H1-4,EHMT2
H1-4,CBX1
H1-4,CBX3
H1-4,CBX6
H1-4,CBX5
H1-4,L3MBTL1
H1-4,IRAK4
H1-4,SIRT7
H1-4,EXOSC4
H1-4,PBK
H1-4,IGSF8
H1-4,MED8
H1-4,PYHIN1
H1-5,H3-3A
H1-5,HNRNPU
H1-5,ITGA4
H1-5,LOX
H1-5,MLLT1
H1-5,NFKB1
H1-5,TONSL
H1-5,NPM1
H1-5,YBX1
H1-5,PRKCA
H1-5,PRKCB
H1-5,PRKCD
H1-5,PRKCZ
H1-5,RAD21
H1-5,RPL10
H1-5,SHMT2
H1-5,STK4
H1-5,UBC
H1-5,SUMO1
H1-5,VCAM1
H1-5,CUL5
H1-5,H2AC20
H1-5,KAT2B
H1-5,CCNA1
H1-5,H1-10
H1-5,NMI
H1-5,RPS6KA5
H1-5,TM9SF4
H1-5,MELK
H1-5,STK25
H1-5,EHMT2
H1-5,ZBTB1
H1-5,SIRT1
H1-5,CBX6
H1-5,CBX5
H1-5,ZFTRAF1
H1-5,FOXP3
H1-5,IRAK4
H1-5,CBX8
H1-5,NLRP3
H1-6,YWHAZ
H1-6,UBASH3B
H2AC8,NAP1L4
H2AC7,H2BC3
H2AC7,HTR7
H2AC7,JUN
H2AC7,MAGOH
H2AC7,NEDD8
H2AC7,NFATC1
H2AC7,PITX3
H2AC7,RPL7
H2AC7,RPL18
H2AC7,RPL37A
H2AC7,RPS3
H2AC7,RPS4X
H2AC7,RPS6
H2AC7,RPS13
H2AC7,RPS15A
H2AC7,RPS24
H2AC7,UBC
H2AC7,VCAM1
H2AC7,EIF4A3
H2AC7,CBX1
H2AC7,CBX3
H2AC7,H2AZ2
H2AC7,RPLP0P6
H2AX,HSD17B10
H2AX,HEXA
H2AX,HNRNPA1
H2AX,HNRNPA2B1
H2AX,HNRNPAB
H2AX,HNRNPC
H2AX,HNRNPD
H2AX,HNRNPH3
H2AX,HSPA1A
H2AX,HSPA1L
H2AX,HSPA5
H2AX,HSPA9
H2AX,HSP90AA1
H2AX,ILF2
H2AX,LDHB
H2AX,LGALS3BP
H2AX,LMNA
H2AX,MNDA
H2AX,MRE11
H2AX,MSN
H2AX,NACA
H2AX,NBN
H2AX,NCL
H2AX,NEDD8
H2AX,NGFR
H2AX,NONO
H2AX,NPM1
H2AX,P4HB
H2AX,PAK1
H2AX,PAPPA
H2AX,PCBP2
H2AX,PGK1
H2AX,PKM
H2AX,PLOD1
H2AX,PML
H2AX,POLH
H2AX,POLR2A
H2AX,PPIA
H2AX,PPM1G
H2AX,PPP1CA
H2AX,PPP2CA
H2AX,PTPA
H2AX,PPP4C
H2AX,PRKCSH
H2AX,PRKDC
H2AX,MAPK8
H2AX,MASP1
H2AX,PSMB3
H2AX,PSMB4
H2AX,QARS1
H2AX,RAD17
H2AX,RAD51
H2AX,RNF2
H2AX,RPLP2
H2AX,RPN2
H2AX,RPS6KA3
H2AX,RPS10
H2AX,S100A4
H2AX,SMARCA2
H2AX,SMARCA4
H2AX,SNAI1
H2AX,SOD2
H2AX,SSB
H2AX,SSBP1
H2AX,SSRP1
H2AX,STK4
H2AX,STK11
H2AX,SUPT5H
H2AX,TERF2
H2AX,TKT
H2AX,TOP2A
H2AX,TP53
H2AX,TP53BP1
H2AX,HSP90B1
H2AX,UBB
H2AX,UBC
H2AX,VRK1
H2AX,WRN
H2AX,XPC
H2AX,XRCC1
H2AX,XRCC5
H2AX,YWHAB
H2AX,YWHAE
H2AX,YWHAZ
H2AX,HMGA2
H2AX,H3-4
H2AX,H2AC20
H2AX,H2BC14
H2AX,H2BC4
H2AX,H2BC21
H2AX,H3C1
H2AX,H4C1
H2AX,TAGLN2
H2AX,PPM1D
H2AX,HAT1
H2AX,RUVBL1
H2AX,KAT2B
H2AX,EIF2S2
H2AX,P4HA2
H2AX,TAF1C
H2AX,RNF8
H2AX,BAZ1B
H2AX,AIFM1
H2AX,EXO1
H2AX,DDX21
H2AX,RAB11B
H2AX,TP53I3
H2AX,CHD1L
H2AX,PRDX6
H2AX,PDIA4
H2AX,MDC1
H2AX,MATR3
H2AX,HNRNPDL
H2AX,PDCD6
H2AX,RAD50
H2AX,PDIA6
H2AX,TRAP1
H2AX,TRIM28
H2AX,ALYREF
H2AX,TOPORS
H2AX,HNRNPR
H2AX,SYNCRIP
H2AX,VAT1
H2AX,KAT5
H2AX,HYOU1
H2AX,UBD
H2AX,PRDX4
H2AX,PRDX3
H2AX,ERP29
H2AX,YWHAQ
H2AX,SUPT16H
H2AX,COPG1
H2AX,DHX30
H2AX,CCT5
H2AX,PAXIP1
H2AX,GANAB
H2AX,CBX5
H2AX,POFUT1
H2AX,BRD1
H2AX,CFAP45
H2AX,SUMF2
H2AX,TIAM2
H2AX,HIBCH
H2AX,PABPC1
H2AX,TAF5L
H2AX,TOR1B
H2AX,ERO1A
H2AX,TXNDC12
H2AX,RMDN1
H2AX,EIF3L
H2AX,SIRT7
H2AX,UIMC1
H2AX,TERF2IP
H2AX,INO80
H2AX,PTCD3
H2AX,ABHD10
H2AX,OTUB1
H2AX,NLRP2
H2AX,VPS35
H2AX,TDP1
H2AX,PBK
H2AX,DMAP1
H2AX,RNF20
H2AX,FKBP10
H2AX,P3H1
H2AX,NABP2
H2AX,MCPH1
H2AX,PALB2
H2AX,ALG9
H2AX,NHEJ1
H2AX,ACTR5
H2AX,PTGES2
H2AX,TMX1
H2AX,TXNDC5
H2AX,TSSK6
H2AX,KAT8
H2AX,CBX2
H2AX,DIS3L
H2AX,MSI2
H2AX,NAXE
H2AX,CMBL
H2AX,RNF168
H2AX,USP17L2
H2AX,PEF1
H2AZ1,INCENP
H2AZ1,MYC
H2AZ1,NEDD8
H2AZ1,PSMD9
H2AZ1,PYGL
H2AZ1,RARG
H2AZ1,SUMO3
H2AZ1,VPS72
H2AZ1,UBC
H2AZ1,SUMO1
H2AZ1,EZR
H2AZ1,YEATS4
H2AZ1,TRRAP
H2AZ1,H3C1
H2AZ1,H4C1
H2AZ1,H4C7
H2AZ1,RUVBL1
H2AZ1,CHD1L
H2AZ1,PAN2
H2AZ1,MAGEC1
H2AZ1,ACAA2
H2AZ1,ZNHIT1
H2AZ1,KAT5
H2AZ1,UBD
H2AZ1,SMC2
H2AZ1,CTCF
H2AZ1,SRCAP
H2AZ1,RUVBL2
H2AZ1,MORF4L1
H2AZ1,ZBTB1
H2AZ1,NCAPH
H2AZ1,TRNT1
H2AZ1,WWOX
H2AZ1,ING3
H2AZ1,OGFOD1
H2AZ1,MRGBP
H2AZ1,DMAP1
H2AZ1,EP400
H2AZ1,ACTR6
H2AZ1,MEAF6
H2AZ1,EPC1
H2AZ1,ASB16
H2AZ1,INO80C
H2AZ1,ASB9
H2BC5,HDGF
H2BC5,ICAM1
H2BC5,ITGA4
H2BC5,SUMO2
H2BC5,HIRA
H2BC5,UBC
H2BC5,YWHAZ
H2BC5,RNF40
H2BC5,YWHAQ
H2BC5,RNF20
H2BC5,IGSF8
H2BC3,ICAM1
H2BC3,JUN
H2BC3,NEDD8
H2BC3,NFKB1
H2BC3,NFKB2
H2BC3,PRKCA
H2BC3,RPS6KA3
H2BC3,SSRP1
H2BC3,STK4
H2BC3,TNFRSF1A
H2BC3,UBC
H2BC3,SUMO1
H2BC3,YWHAZ
H2BC3,H3C1
H2BC3,CBX4
H2BC3,KAT2B
H2BC3,AURKB
H2BC3,CHD1L
H2BC3,RNF40
H2BC3,CBX1
H2BC3,CBX6
H2BC3,SUZ12
H2BC3,EID1
H2BC3,UHRF1
H2BC3,RNF20
H2BC3,CBX8
H2BC3,DOT1L
H2BC3,CBX2
H2BC3,IGSF8
H2BC3,LRRK2
H2BC3,H2AC1
H3-3A,HMGB1
H3-3A,HNRNPK
H3-3A,ICAM1
H3-3A,ING2
H3-3A,ITGA4
H3-3A,KPNA4
H3-3A,MYC
H3-3A,NASP
H3-3A,NCL
H3-3A,NOS3
H3-3A,PAK1
H3-3A,PAWR
H3-3A,PML
H3-3A,PRKACA
H3-3A,PRKDC
H3-3A,MAPK9
H3-3A,RBBP4
H3-3A,RNF2
H3-3A,SMARCA1
H3-3A,SMARCA4
H3-3A,SNX2
H3-3A,SSRP1
H3-3A,SS18
H3-3A,TAF5
H3-3A,TAF6
H3-3A,TLE2
H3-3A,TOP1
H3-3A,TOP2A
H3-3A,HIRA
H3-3A,UBC
H3-3A,XRCC5
H3-3A,H2BC21
H3-3A,H4C1
H3-3A,DYRK3
H3-3A,DYRK2
H3-3A,SMARCA5
H3-3A,HAT1
H3-3A,KAT2B
H3-3A,DYRK1B
H3-3A,AURKB
H3-3A,VPS26A
H3-3A,KDM4A
H3-3A,HDAC9
H3-3A,THRAP3
H3-3A,HDAC5
H3-3A,CHAF1A
H3-3A,PARP2
H3-3A,TRIM28
H3-3A,RNF41
H3-3A,CARM1
H3-3A,NUDC
H3-3A,ZMYND11
H3-3A,EHMT2
H3-3A,CBX1
H3-3A,SF3B2
H3-3A,SUPT16H
H3-3A,CBX3
H3-3A,PUF60
H3-3A,KDM4C
H3-3A,SF3B1
H3-3A,CBX5
H3-3A,SUZ12
H3-3A,CABIN1
H3-3A,CORO1C
H3-3A,BRD1
H3-3A,ASF1A
H3-3A,NOC2L
H3-3A,PELP1
H3-3A,UBN1
H3-3A,DNMT3L
H3-3A,ING4
H3-3A,PHF21A
H3-3A,ASB2
H3-3A,VPS29
H3-3A,ASF1B
H3-3A,VPS35
H3-3A,ASH1L
H3-3A,SNX6
H3-3A,NIBAN2
H3-3A,CCDC71
H3-3A,SAP130
H3-3A,IPO4
H3-3A,DHRS12
H3-3A,EHMT1
H3-3A,SETD7
H3-3A,TAF3
H3-3A,PARP10
H3-3A,ASB16
H3-3A,IGSF8
H3-3A,LRRK2
H3-3A,ASB9
H3-3B,NASP
H3-3B,HIRA
H3-3B,CARM1
H3-3B,KAT5
H3-3B,EHMT2
H1-1,ICAM1
H1-1,JUN
H1-1,LIMK1
H1-1,LIMK2
H1-1,LOX
H1-1,MYC
H1-1,NAP1L4
H1-1,NASP
H1-1,NFKB1
H1-1,NPM1
H1-1,PA2G4
H1-1,PRKCA
H1-1,PRKCB
H1-1,PRKCD
H1-1,PRKCE
H1-1,PKN1
H1-1,PRKCZ
H1-1,PRKDC
H1-1,PTMA
H1-1,RBBP4
H1-1,SET
H1-1,TERF1
H1-1,UBC
H1-1,SUMO1
H1-1,DEK
H1-1,H3C1
H1-1,CUL4A
H1-1,EED
H1-1,CCNA1
H1-1,CCNE2
H1-1,CTR9
H1-1,DCAF1
H1-1,TLK1
H1-1,PARP3
H1-1,WDR5
H1-1,CBX6
H1-1,SUZ12
H1-1,PELP1
H1-1,IRAK4
H1-1,SIRT7
H1-1,TERF2IP
H1-1,PAF1
H1-1,NSD3
H1-1,CDC73
H1-1,DOT1L
H1-1,UBASH3B
H1-1,IGSF8
H1-1,AEBP2
H1-1,LEO1
H1-1,CTCFL
HABP2,KNG1
HABP2,PARP2
HSD17B10,HTT
HSD17B10,HDGF
HSD17B10,MRPL58
HSD17B10,ITGA4
HSD17B10,JUN
HSD17B10,LAMP1
HSD17B10,LYN
HSD17B10,PRKN
HSD17B10,SOX2
HSD17B10,UBC
HSD17B10,UBE2D1
HSD17B10,CUL5
HSD17B10,CUL4B
HSD17B10,CUL3
HSD17B10,CUL1
HSD17B10,PRORP
HSD17B10,HDAC5
HSD17B10,TOMM40
HSD17B10,NOP56
HSD17B10,COPS5
HSD17B10,FAF1
HSD17B10,GABARAP
HSD17B10,GABARAPL2
HSD17B10,SIRT4
HSD17B10,TGDS
HSD17B10,GABARAPL1
HSD17B10,HTRA2
HSD17B10,ASB1
HSD17B10,WWOX
HSD17B10,TRMT10C
HSD17B10,OTUB1
HSD17B10,CAND1
HSD17B10,FASTKD3
HSD17B10,MAP1LC3B
HSD17B10,SUMF1
HAGH,MYOC
HAGH,UBC
HAGH,BAG3
HAGH,TERF2IP
HADHA,HADHB
HADHA,HLA-B
HADHA,NR4A1
HADHA,HNRNPH1
HADHA,MRPL58
HADHA,JUN
HADHA,MAP3K1
HADHA,MSN
HADHA,MYC
HADHA,NFKB2
HADHA,YBX1
HADHA,PIN1
HADHA,PRKAB1
HADHA,PSMD4
HADHA,SUMO2
HADHA,TNFRSF1A
HADHA,TRAF6
HADHA,UBC
HADHA,NSD2
HADHA,CXCR4
HADHA,BCAR3
HADHA,SQSTM1
HADHA,PLOD3
HADHA,IKBKE
HADHA,IQCB1
HADHA,PAN2
HADHA,HDAC5
HADHA,ABCF2
HADHA,TUBB4B
HADHA,YWHAQ
HADHA,RIPK3
HADHA,ATXN2L
HADHA,GABARAP
HADHA,GABARAPL2
HADHA,PPP6R1
HADHA,ZBTB1
HADHA,SPART
HADHA,RTF1
HADHA,SIRT4
HADHA,GABARAPL1
HADHA,USP49
HADHA,MEX3C
HADHA,SIRT7
HADHA,ZFR
HADHA,WWOX
HADHA,CAND1
HADHA,DDA1
HADHA,FASTKD3
HADHA,MAP1LC3B
HADHA,MAP1LC3A
HADHA,NAF1
HADHA,LEO1
HADHA,STT3B
HADHB,HSP90AB1
HADHB,JUN
HADHB,KPNB1
HADHB,MAP3K1
HADHB,MYC
HADHB,NFKB2
HADHB,YBX1
HADHB,OPA1
HADHB,PRKN
HADHB,PRKACA
HADHB,PSMA3
HADHB,RPS8
HADHB,SMN1
HADHB,SUOX
HADHB,TK1
HADHB,UBC
HADHB,RIPK2
HADHB,SQSTM1
HADHB,IQCB1
HADHB,PAN2
HADHB,COX17
HADHB,NES
HADHB,GABARAP
HADHB,GABARAPL2
HADHB,PPP6R1
HADHB,RTF1
HADHB,GABARAPL1
HADHB,FBXO6
HADHB,TIMM8B
HADHB,TBK1
HADHB,TNNI3K
HADHB,MEX3C
HADHB,DDA1
HADHB,FASTKD3
HADHB,TUBB1
HADHB,MAP1LC3B
HADHB,MAP1LC3A
HADHB,NAF1
HADHB,LEO1
HADHB,CHCHD4
HADHB,MAP1LC3C
HADH,MAPK3
HADH,SLC2A4
HADH,STAT1
HADH,UBC
HADH,UBA5
HAL,STK4
HAL,UBC
HARS1,NEDD8
HARS1,NRF1
HARS1,PFDN1
HARS1,PI4KA
HARS1,RPL5
HARS1,SHMT1
HARS1,TARS1
HARS1,TRAF6
HARS1,TTC1
HARS1,UBC
HARS1,STAM
HARS1,EIF3I
HARS1,EFTUD2
HARS1,IPO7
HARS1,UBD
HARS1,SNF8
HARS1,TNIK
HARS1,RPUSD2
HARS1,NSUN2
HARS1,THG1L
HARS1,ELAC2
HARS1,ACBD3
HARS1,AARSD1
HAS1,EIF6
HAS1,VHL
HAS2,HAS3
HAS2,PRKAA2
HAS2,UBC
HAS3,UBC
HBA1,HBB
HBA1,NAP1L1
HBA1,PITX3
HBA1,PTEN
HBA2,HBB
HBA2,HBE1
HBA2,AHSP
HBA2,KRT40
HBA2,CCDC57
HBB,HBG2
HBB,HBZ
HBB,HP
HBB,PITX3
HBB,UPF1
HBB,UBC
HBB,EIF4A3
HBB,SMG7
HBB,PAN2
HBB,RBM8A
HBB,GABARAPL2
HBB,SMG6
HBB,UPF2
HBB,PABPC1
HBB,UCHL5
HBB,SELENOT
HBB,GDAP1
HBB,PBK
HBB,UPF3B
HBB,UPF3A
HBD,HBQ1
HBD,HBZ
HBE1,HBZ
HBE1,ITGA4
HBE1,VCAM1
HBG1,HBG2
HBG1,HBZ
HBG1,ITGA4
HBG1,VCAM1
HBG1,BAG3
HBG1,GABARAPL2
HBG1,KRTAP10-9
HBG1,KRTAP10-3
HBG2,HBZ
HBG2,ITGA4
HBG2,RPSA
HBG2,SMAD5
HBG2,VCAM1
HBG2,ZDHHC17
