id	entrezid	symbol
61187	121725071	LOC121725071
61188	121725072	LOC121725072
61189	121725073	LOC121725073
61190	121725074	LOC121725074
61191	121725075	LOC121725075
61192	121725076	LOC121725076
61193	121725077	LOC121725077
61194	121725078	LOC121725078
61195	121725079	LOC121725079
61196	121725080	LOC121725080
61197	121725081	LOC121725081
61198	121725082	LOC121725082
61199	121725083	LOC121725083
61200	121725084	LOC121725084
61201	121725085	LOC121725085
61202	121725086	LOC121725086
61203	121725087	LOC121725087
61204	121725088	LOC121725088
61205	121725089	LOC121725089
61206	121725090	LOC121725090
61207	121725091	LOC121725091
61208	121725092	LOC121725092
61209	121725093	LOC121725093
61210	121725094	LOC121725094
61211	121725095	LOC121725095
61212	121725096	LOC121725096
61213	121725097	LOC121725097
61214	121725098	LOC121725098
61215	121725099	LOC121725099
61216	121725100	LOC121725100
61217	121725101	LOC121725101
61218	121725102	LOC121725102
61219	121725103	LOC121725103
61220	121725104	LOC121725104
61221	121725105	LOC121725105
61222	121725106	LOC121725106
61223	121725107	LOC121725107
61224	121725108	LOC121725108
61225	121725109	LOC121725109
61226	121725110	LOC121725110
61227	121725111	LOC121725111
61228	121725112	LOC121725112
61229	121725113	LOC121725113
61230	121725114	LOC121725114
61231	121725115	LOC121725115
61232	121725116	LOC121725116
61233	121725117	LOC121725117
61234	121725118	LOC121725118
61235	121725119	LOC121725119
61236	121725120	LOC121725120
61237	121725121	LOC121725121
61238	121725122	LOC121725122
61239	121725123	LOC121725123
61240	121725124	LOC121725124
61241	121725125	LOC121725125
61242	121725126	LOC121725126
61243	121725127	LOC121725127
61244	121725128	LOC121725128
61245	121725129	LOC121725129
61246	121725130	LOC121725130
61247	121725131	LOC121725131
61248	121725132	LOC121725132
61249	121725133	LOC121725133
61250	121725134	LOC121725134
61251	121725135	LOC121725135
61252	121725136	LOC121725136
61253	121725137	LOC121725137
61254	121725138	LOC121725138
61255	121725139	LOC121725139
61256	121725140	LOC121725140
61257	121725141	LOC121725141
61258	121725142	LOC121725142
61259	121725143	LOC121725143
61260	121725144	LOC121725144
61261	121725145	LOC121725145
61262	121725146	LOC121725146
61263	121725147	LOC121725147
61264	121725148	LOC121725148
61265	121725149	LOC121725149
61266	121725150	LOC121725150
61267	121725151	LOC121725151
61268	121725152	LOC121725152
61269	121725153	LOC121725153
61270	121725154	LOC121725154
61271	121725155	LOC121725155
61272	121725156	LOC121725156
61273	121725157	LOC121725157
61274	121725158	LOC121725158
61275	121725159	LOC121725159
61276	121725160	LOC121725160
61277	121725161	LOC121725161
61278	121725162	LOC121725162
61279	121725163	LOC121725163
61280	121725164	LOC121725164
61281	121725165	LOC121725165
61282	121725166	LOC121725166
61283	121725167	LOC121725167
61284	121725168	LOC121725168
61285	121725169	LOC121725169
61286	121725170	LOC121725170
61287	121725171	LOC121725171
61288	121725172	LOC121725172
61289	121725173	LOC121725173
61290	121725174	LOC121725174
61291	121725175	LOC121725175
61292	121725176	LOC121725176
61293	121725177	LOC121725177
61294	121725178	LOC121725178
61295	121725179	LOC121725179
61296	121725180	LOC121725180
61297	121725181	LOC121725181
61298	121725182	LOC121725182
61299	121725183	LOC121725183
61300	121725185	LOC121725185
61301	121725186	LOC121725186
61302	121725187	LOC121725187
61303	121725188	LOC121725188
61304	121725189	LOC121725189
61305	121725190	LOC121725190
61306	121725191	LOC121725191
61307	121725192	LOC121725192
61308	121725193	LOC121725193
61309	121725194	LOC121725194
61310	121725195	LOC121725195
61311	121725196	LOC121725196
61312	121725197	LOC121725197
61313	121725198	LOC121725198
61314	121725199	LOC121725199
61315	121725200	LOC121725200
61316	121725201	LOC121725201
61317	121725202	LOC121725202
61318	121725203	LOC121725203
61319	121725204	LOC121725204
61320	121725205	LOC121725205
61321	121725206	LOC121725206
61322	121725207	LOC121725207
61323	121725208	LOC121725208
61324	121725209	LOC121725209
61325	121725210	LOC121725210
61326	121725211	LOC121725211
61327	121725212	LOC121725212
61328	121725213	LOC121725213
61329	121725214	LOC121725214
61330	121725215	LOC121725215
61331	121725216	LOC121725216
61332	121725217	LOC121725217
61333	121740630	LOC121740630
61334	121740631	LOC121740631
61335	121740632	LOC121740632
61336	121740633	LOC121740633
61337	121740634	LOC121740634
61338	121740635	LOC121740635
61339	121740636	LOC121740636
61340	121740637	LOC121740637
61341	121740638	LOC121740638
61342	121740639	LOC121740639
61343	121740640	LOC121740640
61344	121740641	LOC121740641
61345	121740642	LOC121740642
61346	121740643	LOC121740643
61347	121740644	LOC121740644
61348	121740645	LOC121740645
61349	121740646	LOC121740646
61350	121740647	LOC121740647
61351	121740648	LOC121740648
61352	121740649	LOC121740649
61353	121740650	LOC121740650
61354	121740651	LOC121740651
61355	121740652	LOC121740652
61356	121740653	LOC121740653
61357	121740654	LOC121740654
61358	121740655	LOC121740655
61359	121740656	LOC121740656
61360	121740657	LOC121740657
61361	121740658	LOC121740658
61362	121740659	LOC121740659
61363	121740660	LOC121740660
61364	121740661	LOC121740661
61365	121740662	LOC121740662
61366	121740663	LOC121740663
61367	121740664	LOC121740664
61368	121740665	LOC121740665
61369	121740666	LOC121740666
61370	121740667	LOC121740667
61371	121740668	LOC121740668
61372	121740669	LOC121740669
61373	121740670	LOC121740670
61374	121740671	LOC121740671
61375	121740672	LOC121740672
61376	121740673	LOC121740673
61377	121740674	LOC121740674
61378	121740675	LOC121740675
61379	121740676	LOC121740676
61380	121740677	LOC121740677
61381	121740678	LOC121740678
61382	121740679	LOC121740679
61383	121740680	LOC121740680
61384	121740681	LOC121740681
61385	121740682	LOC121740682
61386	121740683	LOC121740683
61387	121740684	LOC121740684
61388	121740685	LOC121740685
61389	121740686	LOC121740686
61390	121740687	LOC121740687
61391	121740688	LOC121740688
61392	121740689	LOC121740689
61393	121740690	LOC121740690
61394	121740691	LOC121740691
61395	121740692	LOC121740692
61396	121740693	LOC121740693
61397	121740694	LOC121740694
61398	121740695	LOC121740695
61399	121740696	LOC121740696
61400	121740697	LOC121740697
61401	121740698	LOC121740698
61402	121740699	LOC121740699
61403	121740700	LOC121740700
61404	121740701	LOC121740701
61405	121740702	LOC121740702
61406	121740703	LOC121740703
61407	121740704	LOC121740704
61408	121740705	LOC121740705
61409	121740706	LOC121740706
61410	121740707	LOC121740707
61411	121740708	LOC121740708
61412	121740709	LOC121740709
61413	121740710	LOC121740710
61414	121740711	LOC121740711
61415	121740712	LOC121740712
61416	121740713	LOC121740713
61417	121740714	LOC121740714
61418	121740715	LOC121740715
61419	121740716	LOC121740716
61420	121740717	LOC121740717
61421	121740718	LOC121740718
61422	121740719	LOC121740719
61423	121740720	LOC121740720
61424	121740721	LOC121740721
61425	121740722	LOC121740722
61426	121740723	LOC121740723
61427	121740724	LOC121740724
61428	121740725	LOC121740725
61429	121740726	LOC121740726
61430	121740727	LOC121740727
61431	121740728	LOC121740728
61432	121740729	LOC121740729
61433	121740730	LOC121740730
61434	121740731	LOC121740731
61435	121740732	LOC121740732
61436	121740733	LOC121740733
61437	121740734	LOC121740734
61438	121740735	LOC121740735
61439	121740736	LOC121740736
61440	121740737	LOC121740737
61441	121740738	LOC121740738
61442	121740739	LOC121740739
61443	121811698	LOC121811698
61444	121811699	LOC121811699
61445	121811700	LOC121811700
61446	121811701	LOC121811701
61447	121811702	LOC121811702
61448	121811703	LOC121811703
61449	121811704	LOC121811704
61450	121811705	LOC121811705
61451	121811706	LOC121811706
61452	121811707	LOC121811707
61453	121811708	LOC121811708
61454	121811710	LOC121811710
61455	121811711	LOC121811711
61456	121811712	LOC121811712
61457	121811713	LOC121811713
61458	121811714	LOC121811714
61459	121811715	LOC121811715
61460	121811716	LOC121811716
61461	121811717	LOC121811717
61462	121811718	LOC121811718
61463	121811719	LOC121811719
61464	121811720	LOC121811720
61465	121811721	LOC121811721
61466	121811723	LOC121811723
61467	121811724	LOC121811724
61468	121811725	LOC121811725
61469	121811726	LOC121811726
61470	121811727	LOC121811727
61471	121811728	LOC121811728
61472	121811729	LOC121811729
61473	121811730	LOC121811730
61474	121815939	LOC121815939
61475	121815940	LOC121815940
61476	121815941	LOC121815941
61477	121815942	LOC121815942
61478	121815943	LOC121815943
61479	121815944	LOC121815944
61480	121815945	LOC121815945
61481	121815946	LOC121815946
61482	121815947	LOC121815947
61483	121815948	LOC121815948
61484	121815949	LOC121815949
61485	121815950	LOC121815950
61486	121815951	LOC121815951
61487	121815952	LOC121815952
61488	121815953	LOC121815953
61489	121815954	LOC121815954
61490	121815955	LOC121815955
61491	121815956	LOC121815956
61492	121815957	LOC121815957
61493	121815958	LOC121815958
61494	121815959	LOC121815959
61495	121815960	LOC121815960
61496	121815961	LOC121815961
61497	121815962	LOC121815962
61498	121815963	LOC121815963
61499	121815964	LOC121815964
61500	121815965	LOC121815965
61501	121815966	LOC121815966
61502	121815967	LOC121815967
61503	121815968	LOC121815968
61504	121815969	LOC121815969
61505	121815970	LOC121815970
61506	121815971	LOC121815971
61507	121815972	LOC121815972
61508	121815973	LOC121815973
61509	121815974	LOC121815974
61510	121815975	LOC121815975
61511	121815976	LOC121815976
61512	121815977	LOC121815977
61513	121832782	LOC121832782
61514	121832783	LOC121832783
61515	121832784	LOC121832784
61516	121832785	LOC121832785
61517	121832786	LOC121832786
61518	121832787	LOC121832787
61519	121832788	LOC121832788
61520	121832789	LOC121832789
61521	121832790	LOC121832790
61522	121832791	LOC121832791
61523	121832792	LOC121832792
61524	121832793	LOC121832793
61525	121832794	LOC121832794
61526	121832795	LOC121832795
61527	121832796	LOC121832796
61528	121832797	LOC121832797
61529	121832798	LOC121832798
61530	121832799	LOC121832799
61531	121832800	LOC121832800
61532	121832801	LOC121832801
61533	121832802	PRPF31-AS1
61534	121832803	UBE2H-DT
61535	121832804	PFN2-AS1
61536	121832805	SND1-DT
61537	121832806	ERRFI1-DT
61538	121832807	EN2-DT
61539	121832808	DNAH8-DT
61540	121832809	COP1-DT
61541	121832810	DOCK7-DT
61542	121832811	BTBD3-AS1
61543	121832812	LINC02921
61544	121832813	ENPP7P15
61545	121832814	LINC02917
61546	121832815	LINC02920
61547	121832816	LINC02922
61548	121832817	LOC121832817
61549	121832818	LOC121832818
61550	121832819	LOC121832819
61551	121832820	LOC121832820
61552	121832821	LOC121832821
61553	121832822	LOC121832822
61554	121832823	LOC121832823
61555	121832824	LOC121832824
61556	121832825	LOC121832825
61557	121832826	LOC121832826
61558	121832827	LOC121832827
61559	121832828	LOC121832828
61560	121832829	LOC121832829
61561	121832830	LOC121832830
61562	121832831	LOC121832831
61563	121832832	LOC121832832
61564	121832833	LOC121832833
61565	121832834	LOC121832834
61566	121832835	LOC121832835
61567	121832836	LOC121832836
61568	121832837	LOC121832837
61569	121832838	LOC121832838
61570	121832839	LOC121832839
61571	121832840	LOC121832840
61572	121832841	LOC121832841
61573	121832842	LOC121832842
61574	121832843	LOC121832843
61575	121838556	LOC121838556
61576	121838557	LOC121838557
61577	121838558	LOC121838558
61578	121838559	LOC121838559
61579	121838560	LOC121838560
61580	121838561	LOC121838561
61581	121838562	LOC121838562
61582	121838563	LOC121838563
61583	121838564	LOC121838564
61584	121838565	LOC121838565
61585	121838566	LOC121838566
61586	121838567	LOC121838567
61587	121838568	LOC121838568
61588	121838569	LOC121838569
61589	121838570	LOC121838570
61590	121838571	LOC121838571
61591	121838572	LOC121838572
61592	121838573	LOC121838573
61593	121838574	LOC121838574
61594	121838575	LOC121838575
61595	121838576	LOC121838576
61596	121838577	LOC121838577
61597	121838578	LOC121838578
61598	121838579	LOC121838579
61599	121838580	LOC121838580
61600	121838581	LOC121838581
61601	121838582	LOC121838582
61602	121838583	LOC121838583
61603	121838584	LOC121838584
61604	121838585	LOC121838585
61605	121838586	LOC121838586
61606	121838587	LOC121838587
61607	121838588	LOC121838588
61608	121838589	LOC121838589
61609	121838590	LOC121838590
61610	121838591	LOC121838591
61611	121838592	LOC121838592
61612	121838593	LOC121838593
61613	121838594	LOC121838594
61614	121838595	LOC121838595
61615	121838596	LOC121838596
61616	121838597	LOC121838597
61617	121838598	LOC121838598
61618	121838599	LOC121838599
61619	121838600	LOC121838600
61620	121838601	LOC121838601
61621	121838602	LOC121838602
61622	121847940	LOC121847940
61623	121847941	LOC121847941
61624	121847942	LOC121847942
61625	121847943	LOC121847943
61626	121847944	LOC121847944
61627	121847945	LOC121847945
61628	121847946	LOC121847946
61629	121847947	LOC121847947
61630	121847948	LOC121847948
61631	121847949	LOC121847949
61632	121847950	LOC121847950
61633	121847951	LOC121847951
61634	121847952	LOC121847952
61635	121847953	LOC121847953
61636	121847954	LOC121847954
61637	121847955	LOC121847955
61638	121847956	LOC121847956
61639	121847957	LOC121847957
61640	121847958	LOC121847958
61641	121847959	LOC121847959
61642	121847960	LOC121847960
61643	121847961	LOC121847961
61644	121847962	LOC121847962
61645	121847963	LOC121847963
61646	121847964	LOC121847964
61647	121847965	LOC121847965
61648	121847966	LOC121847966
61649	121847967	LOC121847967
61650	121847968	LOC121847968
61651	121847969	LOC121847969
61652	121847970	LOC121847970
61653	121847971	LOC121847971
61654	121847972	LOC121847972
61655	121847973	LOC121847973
61656	121847974	LOC121847974
61657	121847975	LOC121847975
61658	121847976	LOC121847976
61659	121847977	LOC121847977
61660	121847978	LOC121847978
61661	121847979	LOC121847979
61662	121847980	LOC121847980
61663	121847981	RNF186-AS1
61664	121847982	SCMH1-DT
61665	121847983	CDK5R2-AS1
61666	121847984	PIGO-AS1
61667	121847985	HCCS-DT
61668	121847986	CHEK2P7
61669	121847987	LOC121847987
61670	121847988	LOC121847988
61671	121847989	LOC121847989
61672	121847990	LOC121847990
61673	121847991	LOC121847991
61674	121847992	LOC121847992
61675	121847993	LOC121847993
61676	121847994	LOC121847994
61677	121847995	LOC121847995
61678	121847996	LOC121847996
61679	121847997	LOC121847997
61680	121847998	LOC121847998
61681	121847999	LOC121847999
61682	121848000	LOC121848000
61683	121848001	LOC121848001
61684	121848002	LOC121848002
61685	121848003	LOC121848003
61686	121848004	LOC121848004
61687	121848005	LOC121848005
61688	121848006	LOC121848006
61689	121852920	LOC121852920
61690	121852921	LOC121852921
61691	121852922	LOC121852922
61692	121852923	LOC121852923
61693	121852924	LOC121852924
61694	121852925	LOC121852925
61695	121852926	LOC121852926
61696	121852927	LOC121852927
61697	121852928	LOC121852928
61698	121852929	LOC121852929
61699	121852930	LOC121852930
61700	121852931	LOC121852931
61701	121852932	LOC121852932
61702	121852933	LOC121852933
61703	121852934	LOC121852934
61704	121852935	LOC121852935
61705	121852936	LOC121852936
61706	121852937	LOC121852937
61707	121852938	LOC121852938
61708	121852939	LOC121852939
61709	121852940	LOC121852940
61710	121852941	LOC121852941
61711	121852942	LOC121852942
61712	121852943	LOC121852943
61713	121852944	LOC121852944
61714	121852945	LOC121852945
61715	121852946	LOC121852946
61716	121852947	LOC121852947
61717	121852948	LOC121852948
61718	121852949	LOC121852949
61719	121852950	LOC121852950
61720	121852951	LOC121852951
61721	121852952	LOC121852952
61722	121852953	LOC121852953
61723	121852954	LOC121852954
61724	121852955	LOC121852955
61725	121852956	LOC121852956
61726	121852957	LOC121852957
61727	121852958	LOC121852958
61728	121852959	LOC121852959
61729	121852960	LOC121852960
61730	121852961	LOC121852961
61731	121852962	LOC121852962
61732	121852963	LOC121852963
61733	121852964	LOC121852964
61734	121852965	LOC121852965
61735	121852966	LOC121852966
61736	121852967	LOC121852967
61737	121852968	LOC121852968
61738	121852969	LOC121852969
61739	121852970	LOC121852970
61740	121852971	LOC121852971
61741	121852972	LOC121852972
61742	121852973	LOC121852973
61743	121852974	LOC121852974
61744	121852975	LOC121852975
61745	121852976	LOC121852976
61746	121852977	LOC121852977
61747	121852978	LOC121852978
61748	121852979	LOC121852979
61749	121852980	LOC121852980
