02_Info_Herbs_Name_herb_ID,child_ID,herb_cn_name,herb_pinyin,herb_en_name,23_Herbs_Molecules_Relationships_ID,23_Herbs_Molecules_Relationships_herb_ID,23_Herbs_Molecules_Relationships_Mol_ID,03_Info_Molecules_ID,03_Info_Molecules_MOL_ID,mol_name,molecule_name,ob,mw,alogp,caco2,bbb,hdon,hacc,drug-likeness,inchikey,PubChem_Cid,halflife,RBN,TPSA,FASA-
4,16,°Ë½ÇÜîÏã,Bajiaohuixiang,Anisi Stellati Fructus,409,4,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
61,15,³µÇ°²Ý,Cheqiancao,Plantaginis Herba,3677,61,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
161,5,ºÉÒ¶,Heye,Folium Nelumbinis,9486,161,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
65,6,³àÉÖ,Chishao,Radix Paeoniae Rubra,3927,65,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
92,17,çéçé»¨,Daidaihua,Citrus Aurantium,5275,92,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
40,32,±±É³²Î,Beishashen,Glehniae Radix,2469,40,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
87,5,´óÇàÒ¶,Daqingye,Isatidis Folium,5013,87,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
152,24,¹ãÔæ,Guangzao,Choerospondiatis Fructus,9095,152,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
21,31,°×ÉÖ,Baishao,Paeoniae Radix Alba,1138,21,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
168,24,ºì»¨,Honghua,Carthami Flos,9981,168,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1960,33,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
154,5,¹íÕë²Ý,Guizhencao,Bidentis Bipinnatae Herba,9158,154,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
185,32,»Æ¾«,Huangjing,Polygonati Rhizoma,10960,185,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
329,7,ÇàÝï,Qinghao,Artemisia Annua L.,20013,329,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
298,27,ÄÏÉßÌÙ¹û,Nanshetengguo,Celastri Orbiculati Fructus,18405,298,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
251,4,Áúµ¨,Longdan,Gentianae Radix Et Rhozima,15319,251,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
328,5,Çà¹û,Qingguo,Canarii Fructus,19952,328,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
209,20,½ðÕµ¾Õ»¨,Jinzhanjuhua,Calendula Officinalis,12620,209,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
202,25,½ð·Ð²Ý,Jinfeicao,Inulae Herba,12118,202,MOL001801,1756,MOL001801,salicylic acid,salicylic acid,32.12698718,138.13,1.167,0.62617,0.63276,2,3,0.027213,YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,12.0046,1,57.53,0.425399
87,5,´óÇàÒ¶,Daqingye,Isatidis Folium,5014,87,MOL001802,1757,MOL001802,Benzouracil,Benzouracil,34.18692191,162.16,0.565,0.37958,0.08529,2,4,0.054226,SDQJTWBNWQABLE-UHFFFAOYSA-N,64048,-2.18572,0,65.72,0.457335
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1961,33,MOL001802,1757,MOL001802,Benzouracil,Benzouracil,34.18692191,162.16,0.565,0.37958,0.08529,2,4,0.054226,SDQJTWBNWQABLE-UHFFFAOYSA-N,64048,-2.18572,0,65.72,0.457335
486,17,è×Êµ,Zhishi,Aurantii Fructus Immaturus,28694,486,MOL001803,1758,MOL001803,Sinensetin,Sinensetin,50.55684919,372.4,3.055,1.11821,0.03749,0,7,0.44634,LKMNXYDUQXAUCZ-UHFFFAOYSA-N,145659,15.52263,6,76.36,0.13038
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1962,33,MOL001803,1758,MOL001803,Sinensetin,Sinensetin,50.55684919,372.4,3.055,1.11821,0.03749,0,7,0.44634,LKMNXYDUQXAUCZ-UHFFFAOYSA-N,145659,15.52263,6,76.36,0.13038
181,17,»¯éÙºì,Huajuhong,Citri Grandis Exocarpium,10824,181,MOL001803,1758,MOL001803,Sinensetin,Sinensetin,50.55684919,372.4,3.055,1.11821,0.03749,0,7,0.44634,LKMNXYDUQXAUCZ-UHFFFAOYSA-N,145659,15.52263,6,76.36,0.13038
330,17,ÇàÆ¤,Qingpi,Citri Reticulatae Pericarpium Viride,20134,330,MOL001803,1758,MOL001803,Sinensetin,Sinensetin,50.55684919,372.4,3.055,1.11821,0.03749,0,7,0.44634,LKMNXYDUQXAUCZ-UHFFFAOYSA-N,145659,15.52263,6,76.36,0.13038
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1964,33,MOL001805,1760,MOL001805,1-methoxyindole-3-carbaldehyde,1-methoxyindole-3-carbaldehyde,52.2011415,175.2,2.121,1.25289,1.03239,0,2,0.059388,NFGIENSPALNOON-UHFFFAOYSA-N,398554,-3.26408,2,31.23,0.246325
380,24,Ë®ºì»¨×Ó,Shuihonghuazi,Polygoni Orientalis Fructus,23411,380,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
487,5,Ö×½Ú·ç,Zhongjiefeng,Herba Sarcandrae,28734,487,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
405,5,ÍÁÜòÜß,Tufuling,Smilacis Glabrae Rhixoma,24357,405,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
469,24,Óô½ð,Yujin,Curcumae Radix,27866,469,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
376,17,ÊÁµÙ,Shidi,Kaki Calyx,23196,376,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
409,6,ÍßËÉ,Wasong,Cotyledon Fimbriata Turcz.,24459,409,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
402,26,ÝãÜÂ×Ó,Tinglizi,Lepidii Semen Descurainiae Semen,24193,402,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
475,37,ÔÆÖ¥,Yunzhi,Coriolus,28303,475,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
89,5,´óÑªÌÙ,Daxueteng,Sargentodoxae Caulis,5092,89,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
141,28,¹³ÌÙ,Gouteng,Uncariae Ramulus Cumuncis,8336,141,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
72,17,´¨é¬×Ó,Chuanlianzi,Toosendan Fructus,4241,72,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1966,33,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
61,15,³µÇ°²Ý,Cheqiancao,Plantaginis Herba,3678,61,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
28,26,°Ù²¿,Baibu,Stemonae Radix,1566,28,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
87,5,´óÇàÒ¶,Daqingye,Isatidis Folium,5015,87,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
24,7,°×Þ±,Baiwei,Radix Cynanchi,1324,24,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
80,5,´¹Åè²Ý,Chuipencao,Sedi Herba,4616,80,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
273,26,ÂúÉ½ºì,Manshanhong,Rhododendri Daurici Folium,16714,273,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
223,22,¾í°Ø,Juanbai,Herba Selaginellae Moellendorfii,13220,223,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
269,26,Âí¶µÁå,Madouling,Aristolochiae Fructus,16425,269,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
202,25,½ð·Ð²Ý,Jinfeicao,Inulae Herba,12119,202,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
206,5,½ðÜñÂó,Jinqiaomai,Rhizoma Fagopyri Cymosi,12280,206,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
245,11,Á½ÃæÕë,Liangmianzhen,Zanthoxylum Nitidum,14697,245,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
286,26,Äµ¾£×Ó,Mujingzi,Viticis Cannabifoliae Fructus,17715,286,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
272,18,ÂóÑ¿,Maiya,Hordei Fructus Germinatus,16611,272,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
237,11,À×¹«ÌÙ,Leigongteng,Tripterygii Radix,14264,237,MOL001807,1762,MOL001807,Cedar acid,Cedar acid,47.77712363,198.19,1.134,0.49657,0.09666,2,5,0.058239,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,10742,11.09568,3,75.99,0
87,5,´óÇàÒ¶,Daqingye,Isatidis Folium,5016,87,MOL001808,1763,MOL001808,tryptanthrin,tryptanthrin,19.28013187,248.25,2.332,0.68987,0.05916,0,4,0.28638,VQQVWGVXDIPORV-UHFFFAOYSA-N,73549,,0,51.44,0.486888
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1967,33,MOL001808,1763,MOL001808,tryptanthrin,tryptanthrin,19.28013187,248.25,2.332,0.68987,0.05916,0,4,0.28638,VQQVWGVXDIPORV-UHFFFAOYSA-N,73549,,0,51.44,0.486888
247,5,Þ¤´óÇàÒ¶,Liaodaqingye,Polygoni Tinctorii Foliu,14788,247,MOL001808,1763,MOL001808,tryptanthrin,tryptanthrin,19.28013187,248.25,2.332,0.68987,0.05916,0,4,0.28638,VQQVWGVXDIPORV-UHFFFAOYSA-N,73549,,0,51.44,0.486888
326,5,Çà÷ì,Qingdai,Indigo Naturalis,19918,326,MOL001808,1763,MOL001808,tryptanthrin,tryptanthrin,19.28013187,248.25,2.332,0.68987,0.05916,0,4,0.28638,VQQVWGVXDIPORV-UHFFFAOYSA-N,73549,,0,51.44,0.486888
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1973,33,MOL001814,1769,MOL001814,"(E)-3-(3,5-dimethoxy-4-hydroxy-benzylidene)-2-indolinone","(E)-3-(3,5-dimethoxy-4-hydroxy-benzylidene)-2-indolinone",57.18472014,297.33,2.135,0.68694,0.15768,2,5,0.24713,HXBOVHHWZNXQOG-NXVVXOECSA-N,Not Available,10.12617,3,71.55,0.30677
353,25,É³¼¬,Shaji,Hippophae Fructus,21651,353,MOL001818,1773,MOL001818,Methyl palmitelaidate,Methyl palmitelaidate,34.6122634,268.49,6.174,1.39642,1.22092,0,2,0.11751,IZFGRAGOVZCUFB-CMDGGOBGSA-N,638303,5.581658,14,26.3,0.173546
416,25,ÎÞ»¼×Ó,Wuhuanzi,Sapindi Mukorossi Semen,24737,416,MOL001818,1773,MOL001818,Methyl palmitelaidate,Methyl palmitelaidate,34.6122634,268.49,6.174,1.39642,1.22092,0,2,0.11751,IZFGRAGOVZCUFB-CMDGGOBGSA-N,638303,5.581658,14,26.3,0.173546
35,25,°ëÏÄ,Banxia,Arum Ternatum Thunb.,2120,35,MOL001818,1773,MOL001818,Methyl palmitelaidate,Methyl palmitelaidate,34.6122634,268.49,6.174,1.39642,1.22092,0,2,0.11751,IZFGRAGOVZCUFB-CMDGGOBGSA-N,638303,5.581658,14,26.3,0.173546
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1977,33,MOL001818,1773,MOL001818,Methyl palmitelaidate,Methyl palmitelaidate,34.6122634,268.49,6.174,1.39642,1.22092,0,2,0.11751,IZFGRAGOVZCUFB-CMDGGOBGSA-N,638303,5.581658,14,26.3,0.173546
336,30,ÈË²Î,Renshen,Panax Ginseng C. A. Mey.,20282,336,MOL001818,1773,MOL001818,Methyl palmitelaidate,Methyl palmitelaidate,34.6122634,268.49,6.174,1.39642,1.22092,0,2,0.11751,IZFGRAGOVZCUFB-CMDGGOBGSA-N,638303,5.581658,14,26.3,0.173546
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1979,33,MOL001820,1775,MOL001820,"(E)-3-(3,5-dimethoxy-4-hydroxyb-enzylidene)-2-indolinone","(E)-3-(3,5-dimethoxy-4-hydroxyb-enzylidene)-2-indolinone",65.17484395,299.35,1.677,0.27748,-0.17266,2,5,0.24505,UWPXXGPTDSEESY-MRXNPFEDSA-N,Not Available,6.489526,4,67.79,0.282228
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1980,33,MOL001821,1776,MOL001821,Methyl 2-ethylhexyl phthalate,Methyl 2-ethylhexyl phthalate,65.98268742,292.41,4.557,0.86665,0.61753,0,4,0.14962,MQYNKBGLFNKJPL-CYBMUJFWSA-N,Not Available,4.937739,10,52.6,0.311995
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1982,33,MOL001823,1778,MOL001823,isatan B,isatan B,14.7540075,293.3,0.199,-0.56447,-0.9092,4,6,0.23244,AHWQTWBZNABQTO-HBJVGIJOSA-N,Not Available,,3,112.01,0.270919
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1983,33,MOL001824,1779,MOL001824,Indole-3-acetonitrile-6-O-beta-D-glucopyranoside,Indole-3-acetonitrile-6-O-beta-D-glucopyranoside,14.60225741,334.36,-0.135,-0.81544,-1.49776,5,7,0.34807,RNCPXADAJMCQLQ-IBEHDNSVSA-N,5318434,,4,138.96,0.262031
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1984,33,MOL001825,1780,MOL001825,indole-3-acetonitrile-6-o-¦Â-D-glucopyranoside_qt,indole-3-acetonitrile-6-o-¦Â-D-glucopyranoside_qt,29.79682567,172.2,1.77,1.06492,0.57029,2,2,0.060049,UXXUUZYMAITGIF-UHFFFAOYSA-N,Not Available,,1,59.81,0
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1985,33,MOL001826,1781,MOL001826,"Indican, plant","Indican, plant",13.05990446,295.32,-0.048,-0.57838,-0.9298,5,6,0.23029,XVARCVCWNFACQC-RKQHYHRCSA-N,441564,,3,115.17,0.223148
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1987,33,MOL001828,1783,MOL001828,"3-[(3,5-dimethoxy-4-oxo-1-cyclohexa-2,5-dienylidene)methyl]-2,4-dihydro-1H-pyrrolo[2,1-b]quinazolin-9-one","3-[(3,5-dimethoxy-4-oxo-1-cyclohexa-2,5-dienylidene)methyl]-2,4-dihydro-1H-pyrrolo[2,1-b]quinazolin-9-one",51.83821039,350.4,1.307,0.80882,0.03047,1,6,0.56483,MGPNFYJFABOVFP-UHFFFAOYSA-N,10405595,27.2321,3,73.32,0.29657
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1994,33,MOL001835,1790,MOL001835,BB_NC-1530,BB_NC-1530,70.77501988,216.26,0.754,0.70651,0.33531,1,4,0.12918,MXBNEEHQIDLPLQ-JTQLQIEISA-N,677114,5.435724,0,49.41,0.354154
405,5,ÍÁÜòÜß,Tufuling,Smilacis Glabrae Rhixoma,24358,405,MOL001836,1791,MOL001836,n-butyl-¦Â-D-fructopyronoside,n-butyl-¦Â-D-fructopyronoside,18.16561058,236.3,-0.826,-0.56368,-0.88166,4,6,0.078908,NAJPAGUETSZHOG-DOLQZWNJSA-N,50914217,,5,99.38,0.205755
34,5,°ë±ßÁ«,Banbianlian,Lobeliae Chinensis Herba,2074,34,MOL001836,1791,MOL001836,n-butyl-¦Â-D-fructopyronoside,n-butyl-¦Â-D-fructopyronoside,18.16561058,236.3,-0.826,-0.56368,-0.88166,4,6,0.078908,NAJPAGUETSZHOG-DOLQZWNJSA-N,50914217,,5,99.38,0.205755
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,1995,33,MOL001836,1791,MOL001836,n-butyl-¦Â-D-fructopyronoside,n-butyl-¦Â-D-fructopyronoside,18.16561058,236.3,-0.826,-0.56368,-0.88166,4,6,0.078908,NAJPAGUETSZHOG-DOLQZWNJSA-N,50914217,,5,99.38,0.205755
304,24,Å£Ï¥,Niuxi,Achyranthis Bidentatae Radix,18702,304,MOL001836,1791,MOL001836,n-butyl-¦Â-D-fructopyronoside,n-butyl-¦Â-D-fructopyronoside,18.16561058,236.3,-0.826,-0.56368,-0.88166,4,6,0.078908,NAJPAGUETSZHOG-DOLQZWNJSA-N,50914217,,5,99.38,0.205755
455,25,ÒÁ±´Ä¸,Yibeimu,Fritillariae Pallidiflorae Bulbus,26847,455,MOL001841,1795,MOL001841,IES,IES,46.14556842,175.2,1.763,0.69771,0.65164,2,2,0.058848,SEOVTRFCIGRIMH-UHFFFAOYSA-N,802,0.875447,2,53.09,0.277129
50,11,²ÏÉ³,Cansha,Bombyx Mori L.,2961,50,MOL001841,1795,MOL001841,IES,IES,46.14556842,175.2,1.763,0.69771,0.65164,2,2,0.058848,SEOVTRFCIGRIMH-UHFFFAOYSA-N,802,0.875447,2,53.09,0.277129
90,30,´óÔæ,Dazao,Jujubae Fructus,5181,90,MOL001841,1795,MOL001841,IES,IES,46.14556842,175.2,1.763,0.69771,0.65164,2,2,0.058848,SEOVTRFCIGRIMH-UHFFFAOYSA-N,802,0.875447,2,53.09,0.277129
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,2000,33,MOL001841,1795,MOL001841,IES,IES,46.14556842,175.2,1.763,0.69771,0.65164,2,2,0.058848,SEOVTRFCIGRIMH-UHFFFAOYSA-N,802,0.875447,2,53.09,0.277129
407,33,ÝËË¿×Ó,Tusizi,Cuscutae Semen,24433,407,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
452,26,Ñó½ð»¨,Yangjinhua,Daturae Flos,26708,452,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
23,5,°×Í·ÎÌ,Baitouweng,Pulsatilliae Radix,1263,23,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
145,33,¹ÇËé²¹,Gusuibu,Drynariae Rhizoma,8665,145,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
115,37,¶ÅÖÙÒ¶,Duzhongye,Eucommiae Folium,6688,115,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
34,5,°ë±ßÁ«,Banbianlian,Lobeliae Chinensis Herba,2082,34,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
33,5,°åÀ¶¸ù,Banlangen,Isatdis Radix,2001,33,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
114,33,¶ÅÖÙ,Duzhong,Eucommiae Cortex,6541,114,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
252,5,Áú¿û,Longkui,Solanum Nigrum Linn.,15384,252,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
338,33,ÈâÜÊÈØ,Roucongrong,Cistanches Herba,20605,338,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
241,5,Á¬ÇÌ,Lianqiao,Forsythiae Fructus,14512,241,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
236,5,ÁË¸çÍõ¸ù,Liaogewanggen,Wikstroemiae Indicae Rasix,14251,236,MOL001842,1796,MOL001842,Pinoresinol,Pinoresinol,4.250519374,358.42,2.133,0.52112,-0.24695,2,6,0.5159,HGXBRUKMWQGOIE-AFHBHXEDSA-N,73399,,4,77.38,0
